Year;Month;Day;Latitude;Longitude;AOD1
2002;1;12;  77.315;  28.651;   0.530
2002;1;19;  77.315;  28.651;  -1.000
2002;1;20;  77.315;  28.651;   0.410
2002;1;21;  77.315;  28.651;  -1.000
2002;1;22;  77.315;  28.651;  -1.000
2002;1;23;  77.315;  28.651;   0.690
2002;1;24;  77.315;  28.651;   0.350
2002;1;26;  77.315;  28.651;  -1.000
2002;1;28;  77.315;  28.651;  -1.000
2002;1;29;  77.315;  28.651;   0.800
2002;1;30;  77.315;  28.651;  -1.000
2002;1;31;  77.315;  28.651;   0.230
2002;2;1;  77.315;  28.651;  -1.000
2002;2;2;  77.315;  28.651;   0.310
2002;2;3;  77.315;  28.651;   0.250
2002;2;4;  77.315;  28.651;  -1.000
2002;2;5;  77.315;  28.651;   0.850
2002;2;6;  77.315;  28.651;   0.770
2002;2;7;  77.315;  28.651;   0.810
2002;2;9;  77.315;  28.651;  -1.000
2002;2;10;  77.315;  28.651;  -1.000
2002;2;13;  77.315;  28.651;   0.360
2002;2;14;  77.315;  28.651;   0.310
2002;2;15;  77.315;  28.651;   0.390
2002;2;16;  77.315;  28.651;   0.510
2002;2;18;  77.315;  28.651;   0.410
2002;2;19;  77.315;  28.651;  -1.000
2002;2;21;  77.315;  28.651;   0.740
2002;2;22;  77.315;  28.651;  -1.000
2002;2;23;  77.315;  28.651;  -1.000
2002;2;25;  77.315;  28.651;   0.240
2002;2;27;  77.315;  28.651;   0.280
2002;2;28;  77.315;  28.651;  -1.000
2002;3;3;  77.315;  28.651;  -1.000
2002;3;4;  77.315;  28.651;   0.470
2002;3;5;  77.315;  28.651;  -1.000
2002;3;6;  77.315;  28.651;   0.310
2002;3;8;  77.315;  28.651;  -1.000
2002;3;10;  77.315;  28.651;  -1.000
2002;3;11;  77.315;  28.651;   0.340
2002;3;12;  77.315;  28.651;  -1.000
2002;3;14;  77.315;  28.651;  -1.000
2002;3;15;  77.315;  28.651;  -1.000
2002;3;16;  77.315;  28.651;  -1.000
2002;3;17;  77.315;  28.651;   0.330
2002;3;18;  77.315;  28.651;   0.560
2002;3;19;  77.315;  28.651;   0.390
2002;3;29;  77.315;  28.651;  -1.000
2002;3;30;  77.315;  28.651;  -1.000
2002;4;1;  77.315;  28.651;   0.320
2002;4;2;  77.315;  28.651;   0.660
2002;4;3;  77.315;  28.651;   0.270
2002;4;4;  77.315;  28.651;   0.440
2002;4;5;  77.315;  28.651;   0.460
2002;4;8;  77.315;  28.651;  -1.000
2002;4;9;  77.315;  28.651;  -1.000
2002;4;10;  77.315;  28.651;  -1.000
2002;4;11;  77.315;  28.651;  -1.000
2002;4;12;  77.315;  28.651;   0.160
2002;4;14;  77.315;  28.651;  -1.000
